invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,year,month,day,weekday,hour,timeOfDay,revenueRange
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13.74,288.58,2019-01-04,19:01:00,Cash,274.84,4.761904762,13.74,4.1,2019,January,4,Friday,19,Evening,Medium
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.31,237.43,2019-03-04,19:48:00,Ewallet,226.12,4.761904762,11.31,5.5,2019,March,4,Monday,19,Evening,Medium
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.96,125.06,2019-01-28,19:24:00,Ewallet,119.1,4.761904762,5.96,5.4,2019,January,28,Monday,19,Evening,Low
244-08-0162,B,Mandalay,Normal,Female,Health and beauty,34.21,10,17.1,359.2,2019-01-02,13:00:00,Cash,342.1,4.761904762,17.1,5.1,2019,January,2,Wednesday,13,Afternoon,Medium
569-71-4390,B,Mandalay,Normal,Male,Sports and travel,21.87,2,2.19,45.93,2019-01-25,14:29:00,Ewallet,43.74,4.761904762,2.19,6.9,2019,January,25,Friday,14,Afternoon,Low
132-23-6451,A,Yangon,Member,Male,Health and beauty,20.97,5,5.24,110.09,2019-01-04,13:21:00,Cash,104.85,4.761904762,5.24,7.8,2019,January,4,Friday,13,Afternoon,Low
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.88,81.4,2019-03-10,18:55:00,Ewallet,77.52,4.761904762,3.88,6.6,2019,March,10,Sunday,18,Evening,Low
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.37,427.81,2019-03-22,19:36:00,Ewallet,407.44,4.761904762,20.37,9.2,2019,March,22,Friday,19,Evening,Medium
268-03-6164,B,Mandalay,Normal,Male,Health and beauty,96.11,1,4.81,100.92,2019-01-25,16:28:00,Ewallet,96.11,4.761904762,4.81,7.8,2019,January,25,Friday,16,Afternoon,Low
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.08,190.6,2019-01-08,13:48:00,Credit card,181.52,4.761904762,9.08,8.7,2019,January,8,Tuesday,13,Afternoon,Low
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.08,85.59,2019-01-22,10:57:00,Ewallet,81.51,4.761904762,4.08,9.2,2019,January,22,Tuesday,10,Morning,Low
848-07-1692,B,Mandalay,Normal,Female,Health and beauty,57.22,2,5.72,120.16,2019-01-12,17:13:00,Ewallet,114.44,4.761904762,5.72,8.3,2019,January,12,Saturday,17,Afternoon,Low
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.83,185.37,2019-02-04,10:23:00,Cash,176.54,4.761904762,8.83,8.2,2019,February,4,Monday,10,Morning,Low
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,13:57:00,Ewallet,115.8,4.761904762,5.79,7.5,2019,March,28,Thursday,13,Afternoon,Low
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.61,264.76,2019-01-23,13:29:00,Cash,252.15,4.761904762,12.61,9.8,2019,January,23,Wednesday,13,Afternoon,Medium
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.6,1020.7,2019-02-08,13:00:00,Credit card,972.1,4.761904762,48.6,8.7,2019,February,8,Friday,13,Afternoon,Very High
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.17,213.53,2019-03-19,19:42:00,Credit card,203.36,4.761904762,10.17,6.7,2019,March,19,Tuesday,19,Evening,Medium
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.81,17.09,2019-03-09,15:36:00,Cash,16.28,4.761904762,0.81,5.0,2019,March,9,Saturday,15,Afternoon,Low
198-84-7132,B,Mandalay,Member,Male,Fashion accessories,40.61,9,18.27,383.76,2019-01-02,13:40:00,Cash,365.49,4.761904762,18.27,7.0,2019,January,2,Wednesday,13,Afternoon,Medium
269-10-8440,A,Yangon,Member,Male,Health and beauty,53.17,7,18.61,390.8,2019-01-21,18:01:00,Cash,372.19,4.761904762,18.61,8.9,2019,January,21,Monday,18,Evening,Medium
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.13,65.74,2019-03-20,13:53:00,Credit card,62.61,4.761904762,3.13,8.0,2019,March,20,Wednesday,13,Afternoon,Low
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.82,353.17,2019-02-27,17:27:00,Cash,336.35,4.761904762,16.82,6.9,2019,February,27,Wednesday,17,Afternoon,Medium
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.32,951.82,2019-03-08,10:53:00,Ewallet,906.5,4.761904762,45.32,7.3,2019,March,8,Friday,10,Morning,High
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.91,145.07,2019-01-31,19:48:00,Credit card,138.16,4.761904762,6.91,6.9,2019,January,31,Thursday,19,Evening,Low
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.33,90.87,2019-03-08,16:53:00,Ewallet,86.54,4.761904762,4.33,5.7,2019,March,8,Friday,16,Afternoon,Low
459-50-7686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,7.04,147.8,2019-01-13,19:14:00,Ewallet,140.76,4.761904762,7.04,6.4,2019,January,13,Sunday,19,Evening,Low
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.44,702.22,2019-03-09,14:36:00,Credit card,668.78,4.761904762,33.44,9.6,2019,March,9,Saturday,14,Afternoon,High
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.37,49.81,2019-02-22,18:19:00,Credit card,47.44,4.761904762,2.37,6.8,2019,February,22,Friday,18,Evening,Low
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.66,937.82,2019-03-19,19:09:00,Ewallet,893.16,4.761904762,44.66,9.0,2019,March,19,Tuesday,19,Evening,High
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.59,348.31,2019-01-20,16:51:00,Ewallet,331.72,4.761904762,16.59,9.6,2019,January,20,Sunday,16,Afternoon,Medium
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.2,214.14,2019-03-08,15:37:00,Credit card,203.94,4.761904762,10.2,7.7,2019,March,8,Friday,15,Afternoon,Medium
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.41,71.57,2019-03-08,20:15:00,Ewallet,68.16,4.761904762,3.41,7.0,2019,March,8,Friday,20,Evening,Low
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.34,343.22,2019-02-07,14:38:00,Credit card,326.88,4.761904762,16.34,6.5,2019,February,7,Thursday,14,Afternoon,Medium
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25:00,Cash,87.2,4.761904762,4.36,8.1,2019,January,15,Tuesday,19,Evening,Low
394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,35.37,742.81,2019-03-22,19:35:00,Credit card,707.44,4.761904762,35.37,4.3,2019,March,22,Friday,19,Evening,High
138-17-5109,A,Yangon,Member,Female,Home and lifestyle,89.21,9,40.14,843.03,2019-01-15,15:42:00,Credit card,802.89,4.761904762,40.14,6.5,2019,January,15,Tuesday,15,Afternoon,High
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.64,13.42,2019-01-08,14:11:00,Ewallet,12.78,4.761904762,0.64,9.5,2019,January,8,Tuesday,14,Afternoon,Low
301-11-9629,A,Yangon,Normal,Female,Sports and travel,19.1,7,6.68,140.38,2019-01-15,10:43:00,Cash,133.7,4.761904762,6.68,9.7,2019,January,15,Tuesday,10,Morning,Low
390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,0.96,20.11,2019-01-28,17:58:00,Credit card,19.15,4.761904762,0.96,9.5,2019,January,28,Monday,17,Afternoon,Low
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,11:26:00,Credit card,276.6,4.761904762,13.83,8.9,2019,February,14,Thursday,11,Morning,Medium
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.86,144.08,2019-03-10,17:38:00,Credit card,137.22,4.761904762,6.86,6.5,2019,March,10,Sunday,17,Afternoon,Low
296-11-7041,B,Mandalay,Member,Female,Health and beauty,27.07,1,1.35,28.42,2019-01-12,20:07:00,Credit card,27.07,4.761904762,1.35,5.3,2019,January,12,Saturday,20,Evening,Low
449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,1.96,41.08,2019-03-26,11:02:00,Credit card,39.12,4.761904762,1.96,9.6,2019,March,26,Tuesday,11,Morning,Low
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.41,470.67,2019-01-01,19:07:00,Cash,448.26,4.761904762,22.41,6.7,2019,January,1,Tuesday,19,Evening,Medium
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.6,138.66,2019-01-02,18:50:00,Cash,132.06,4.761904762,6.6,7.6,2019,January,2,Wednesday,18,Evening,Low
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9,333.95,2019-03-16,12:43:00,Ewallet,318.05,4.761904762,15.9,4.8,2019,March,16,Saturday,12,Afternoon,Medium
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09:00,Ewallet,25.0,4.761904762,1.25,5.5,2019,March,3,Sunday,15,Afternoon,Low
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4.15,87.23,2019-01-31,13:47:00,Cash,83.08,4.761904762,4.15,4.7,2019,January,31,Thursday,13,Afternoon,Low
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,16:59:00,Cash,147.8,4.761904762,7.39,6.9,2019,February,13,Wednesday,16,Afternoon,Low
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,14:15:00,Credit card,696.6,4.761904762,34.83,4.5,2019,February,15,Friday,14,Afternoon,High
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.7,833.6,2019-02-07,20:24:00,Cash,793.9,4.761904762,39.7,6.2,2019,February,7,Thursday,20,Evening,High
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.28,488.98,2019-01-27,13:58:00,Cash,465.7,4.761904762,23.28,7.6,2019,January,27,Sunday,13,Afternoon,Medium
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.79,37.68,2019-02-23,16:52:00,Credit card,35.89,4.761904762,1.79,7.9,2019,February,23,Saturday,16,Afternoon,Low
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,15:19:00,Cash,202.6,4.761904762,10.13,4.5,2019,February,3,Sunday,15,Afternoon,Medium
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.52,767.02,2019-03-03,12:25:00,Credit card,730.5,4.761904762,36.52,8.7,2019,March,3,Sunday,12,Afternoon,High
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,10:02:00,Cash,295.8,4.761904762,14.79,6.1,2019,February,3,Sunday,10,Morning,Medium
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.13,23.75,2019-03-17,18:58:00,Cash,22.62,4.761904762,1.13,6.4,2019,March,17,Sunday,18,Evening,Low
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.84,269.54,2019-03-28,15:31:00,Credit card,256.7,4.761904762,12.84,9.1,2019,March,28,Thursday,15,Afternoon,Medium
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.28,572.78,2019-03-02,11:22:00,Credit card,545.5,4.761904762,27.28,7.1,2019,March,2,Saturday,11,Morning,High
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0,273.05,2019-02-08,13:12:00,Credit card,260.05,4.761904762,13.0,7.7,2019,February,8,Friday,13,Afternoon,Medium
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.11,233.23,2019-03-22,18:33:00,Cash,222.12,4.761904762,11.11,4.5,2019,March,22,Friday,18,Evening,Medium
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.08,22.66,2019-02-09,10:02:00,Ewallet,21.58,4.761904762,1.08,7.2,2019,February,9,Saturday,10,Morning,Low
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.94,103.78,2019-02-15,11:21:00,Cash,98.84,4.761904762,4.94,8.4,2019,February,15,Friday,11,Morning,Low
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.13,527.75,2019-01-23,12:10:00,Ewallet,502.62,4.761904762,25.13,5.4,2019,January,23,Wednesday,12,Afternoon,High
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40:00,Cash,160.2,4.761904762,8.01,9.7,2019,January,25,Friday,11,Morning,Low
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.56,452.86,2019-02-02,18:31:00,Credit card,431.3,4.761904762,21.56,5.5,2019,February,2,Saturday,18,Evening,Medium
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.03,609.59,2019-03-30,17:58:00,Cash,580.56,4.761904762,29.03,4.6,2019,March,30,Saturday,17,Afternoon,High
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04:00,Cash,322.2,4.761904762,16.11,6.6,2019,March,30,Saturday,17,Afternoon,Medium
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9.78,205.32,2019-02-25,20:35:00,Credit card,195.54,4.761904762,9.78,6.3,2019,February,25,Monday,20,Evening,Medium
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8.32,174.62,2019-03-18,16:10:00,Credit card,166.3,4.761904762,8.32,4.2,2019,March,18,Monday,16,Afternoon,Low
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.81,353.09,2019-03-07,16:54:00,Ewallet,336.28,4.761904762,16.81,4.4,2019,March,7,Thursday,16,Afternoon,Medium
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.18,360.88,2019-03-16,10:11:00,Ewallet,343.7,4.761904762,17.18,6.7,2019,March,16,Saturday,10,Morning,Medium
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26:00,Ewallet,38.6,4.761904762,1.93,6.7,2019,January,29,Tuesday,11,Morning,Low
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.39,554.15,2019-02-02,20:29:00,Cash,527.76,4.761904762,26.39,8.4,2019,February,2,Saturday,20,Evening,High
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12:00,Cash,328.0,4.761904762,16.4,6.2,2019,February,15,Friday,12,Afternoon,Medium
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.28,194.98,2019-01-08,13:05:00,Ewallet,185.7,4.761904762,9.28,5.0,2019,January,8,Tuesday,13,Afternoon,Low
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,16:19:00,Cash,603.8,4.761904762,30.19,6.0,2019,February,12,Tuesday,16,Afternoon,High
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,19:48:00,Credit card,369.8,4.761904762,18.49,7.0,2019,January,1,Tuesday,19,Evening,Medium
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9.9,207.86,2019-03-21,15:25:00,Ewallet,197.96,4.761904762,9.9,6.6,2019,March,21,Thursday,15,Afternoon,Medium
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.54,431.44,2019-02-28,14:42:00,Cash,410.9,4.761904762,20.54,7.3,2019,February,28,Thursday,14,Afternoon,Medium
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59:00,Ewallet,148.6,4.761904762,7.43,8.3,2019,March,23,Saturday,18,Evening,Low
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.15,24.11,2019-01-30,20:47:00,Cash,22.96,4.761904762,1.15,4.3,2019,January,30,Wednesday,20,Evening,Low
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.96,734.08,2019-02-04,13:21:00,Ewallet,699.12,4.761904762,34.96,9.8,2019,February,4,Monday,13,Afternoon,High
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48:00,Ewallet,69.4,4.761904762,3.47,8.2,2019,March,13,Wednesday,19,Evening,Low
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20:00,Credit card,196.6,4.761904762,9.83,7.2,2019,March,15,Friday,18,Evening,Medium
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.13,212.69,2019-03-05,20:24:00,Ewallet,202.56,4.761904762,10.13,8.7,2019,March,5,Tuesday,20,Evening,Medium
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44:00,Credit card,121.2,4.761904762,6.06,8.4,2019,March,5,Tuesday,13,Afternoon,Low
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.99,209.77,2019-02-26,11:48:00,Ewallet,199.78,4.761904762,9.99,7.1,2019,February,26,Tuesday,11,Morning,Medium
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.37,637.73,2019-03-20,14:14:00,Cash,607.36,4.761904762,30.37,5.5,2019,March,20,Wednesday,14,Afternoon,High
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.32,132.76,2019-01-01,15:51:00,Cash,126.44,4.761904762,6.32,8.5,2019,January,1,Tuesday,15,Afternoon,Low
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.07,568.51,2019-01-27,11:17:00,Cash,541.44,4.761904762,27.07,6.2,2019,January,27,Sunday,11,Morning,High
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.91,103.04,2019-01-21,17:36:00,Cash,98.13,4.761904762,4.91,8.9,2019,January,21,Monday,17,Afternoon,Low
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.61,432.77,2019-02-02,15:47:00,Cash,412.16,4.761904762,20.61,9.6,2019,February,2,Saturday,15,Afternoon,Medium
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.7,77.67,2019-02-03,15:53:00,Credit card,73.97,4.761904762,3.7,5.4,2019,February,3,Sunday,15,Afternoon,Low
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.6,33.49,2019-01-05,12:40:00,Ewallet,31.9,4.761904762,1.6,9.1,2019,January,5,Saturday,12,Afternoon,Low
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,19:48:00,Ewallet,138.8,4.761904762,6.94,9.0,2019,January,27,Sunday,19,Evening,Low
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.33,195.95,2019-03-25,17:53:00,Cash,186.62,4.761904762,9.33,6.3,2019,March,25,Monday,17,Afternoon,Low
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.42,92.87,2019-02-25,16:36:00,Credit card,88.45,4.761904762,4.42,9.5,2019,February,25,Monday,16,Afternoon,Low
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.67,203.11,2019-01-28,20:54:00,Ewallet,193.44,4.761904762,9.67,9.8,2019,January,28,Monday,20,Evening,Medium
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,7.28,152.78,2019-01-08,12:50:00,Cash,145.5,4.761904762,7.28,6.7,2019,January,8,Tuesday,12,Afternoon,Low
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.22,529.52,2019-01-29,10:48:00,Credit card,504.3,4.761904762,25.22,7.7,2019,January,29,Tuesday,10,Morning,High
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.32,321.77,2019-03-29,14:28:00,Cash,306.45,4.761904762,15.32,7.0,2019,March,29,Friday,14,Afternoon,Medium
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.78,100.48,2019-02-09,17:15:00,Credit card,95.7,4.761904762,4.78,5.1,2019,February,9,Saturday,17,Afternoon,Low
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,31.76,666.94,2019-01-16,18:03:00,Credit card,635.18,4.761904762,31.76,6.2,2019,January,16,Wednesday,18,Evening,High
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.73,225.28,2019-01-05,17:29:00,Ewallet,214.55,4.761904762,10.73,6.1,2019,January,5,Saturday,17,Afternoon,Medium
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,19.0,398.96,2019-01-27,18:05:00,Ewallet,379.96,4.761904762,19.0,9.3,2019,January,27,Sunday,18,Evening,Medium
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.84,731.69,2019-03-14,12:07:00,Cash,696.85,4.761904762,34.84,7.6,2019,March,14,Thursday,12,Afternoon,High
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.44,429.17,2019-02-23,19:49:00,Credit card,408.73,4.761904762,20.44,8.2,2019,February,23,Saturday,19,Evening,Medium
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.57,54.04,2019-03-18,15:52:00,Ewallet,51.47,4.761904762,2.57,8.5,2019,March,18,Monday,15,Afternoon,Low
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.72,288.02,2019-03-29,16:48:00,Ewallet,274.3,4.761904762,13.72,9.8,2019,March,29,Friday,16,Afternoon,Medium
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.85,206.8,2019-01-22,20:46:00,Credit card,196.95,4.761904762,9.85,8.7,2019,January,22,Tuesday,20,Evening,Medium
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.47,72.93,2019-03-01,18:14:00,Ewallet,69.46,4.761904762,3.47,9.7,2019,March,1,Friday,18,Evening,Low
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,15:05:00,Credit card,359.6,4.761904762,17.98,4.3,2019,January,17,Thursday,15,Afternoon,Medium
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.86,143.99,2019-03-26,10:34:00,Credit card,137.13,4.761904762,6.86,7.7,2019,March,26,Tuesday,10,Morning,Low
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.95,523.97,2019-03-20,11:23:00,Cash,499.02,4.761904762,24.95,7.3,2019,March,20,Wednesday,11,Morning,High
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.23,235.87,2019-02-06,13:55:00,Credit card,224.64,4.761904762,11.23,5.9,2019,February,6,Wednesday,13,Afternoon,Medium
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.29,132.03,2019-01-01,11:43:00,Cash,125.74,4.761904762,6.29,5.0,2019,January,1,Tuesday,11,Morning,Low
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.51,514.77,2019-01-27,14:36:00,Credit card,490.26,4.761904762,24.51,8.0,2019,January,27,Sunday,14,Afternoon,High
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.85,479.9,2019-02-25,16:03:00,Ewallet,457.05,4.761904762,22.85,7.1,2019,February,25,Monday,16,Afternoon,Medium
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.84,164.68,2019-01-16,20:03:00,Credit card,156.84,4.761904762,7.84,9.0,2019,January,16,Wednesday,20,Evening,Low
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.99,125.71,2019-01-13,14:55:00,Ewallet,119.72,4.761904762,5.99,6.7,2019,January,13,Sunday,14,Afternoon,Low
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28:00,Credit card,543.6,4.761904762,27.18,6.1,2019,February,7,Thursday,11,Morning,High
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.14,926.95,2019-02-17,19:41:00,Cash,882.81,4.761904762,44.14,9.3,2019,February,17,Sunday,19,Evening,High
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.63,160.21,2019-02-12,19:01:00,Ewallet,152.58,4.761904762,7.63,7.0,2019,February,12,Tuesday,19,Evening,Low
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.67,728.11,2019-01-24,18:04:00,Credit card,693.44,4.761904762,34.67,7.2,2019,January,24,Thursday,18,Evening,High
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.48,240.98,2019-02-06,19:20:00,Ewallet,229.5,4.761904762,11.48,8.2,2019,February,6,Wednesday,19,Evening,Medium
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.34,154.13,2019-03-26,10:31:00,Ewallet,146.79,4.761904762,7.34,8.4,2019,March,26,Tuesday,10,Morning,Low
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28:00,Ewallet,141.6,4.761904762,7.08,6.2,2019,March,11,Monday,13,Afternoon,Low
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.83,122.52,2019-02-07,11:36:00,Ewallet,116.69,4.761904762,5.83,7.4,2019,February,7,Thursday,11,Morning,Low
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.7,77.66,2019-01-05,11:32:00,Credit card,73.96,4.761904762,3.7,5.0,2019,January,5,Saturday,11,Morning,Low
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.9,102.84,2019-03-07,11:44:00,Ewallet,97.94,4.761904762,4.9,6.9,2019,March,7,Thursday,11,Morning,Low
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16:00,Credit card,292.2,4.761904762,14.61,4.9,2019,February,25,Monday,17,Afternoon,Medium
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.24,551.12,2019-02-01,18:43:00,Ewallet,524.88,4.761904762,26.24,5.1,2019,February,1,Friday,18,Evening,High
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.6,96.64,2019-01-22,11:00:00,Ewallet,92.04,4.761904762,4.6,9.1,2019,January,22,Tuesday,11,Morning,Low
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.79,79.67,2019-01-03,10:30:00,Credit card,75.88,4.761904762,3.79,7.1,2019,January,3,Thursday,10,Morning,Low
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.04,84.76,2019-02-13,12:14:00,Credit card,80.72,4.761904762,4.04,5.0,2019,February,13,Wednesday,12,Afternoon,Low
